gene	lowMean	highMean	logFC	pValue	fdr
DUX4L34	0.10253488372093	2.092191959799	4.35082850349438	0.000565280752581639	0.00331597019308935
SOAT2	0.84818488372093	3.24952763819095	1.93777934189439	0.000117735247772636	0.00088645845870216
MAGEA1	3.72736337209302	8.68336683417085	1.22009906171772	0.0160858309931224	0.0499565532791791
CCL19	26.8979209302326	67.0890859296482	1.31858342325259	8.31532119572885e-05	0.000660567224684716
FAM180A	1.74934360465116	3.51581608040201	1.00704591201676	2.64956146998456e-09	1.76602244592995e-07
IGLON5	0.687421511627907	1.38990100502513	1.01571522731266	0.000713860181417118	0.00405255542419694
FGG	1.54802965116279	10.669372361809	2.78497030002168	0.0037808830416322	0.0159250184507822
CST2	10.0683145348837	23.271575879397	1.20874671669877	1.83631202641309e-09	1.36541488562327e-07
ANKRD1	0.604809302325581	3.20547688442211	2.40598677073737	4.7681688366599e-05	0.000413323650970571
EFNB3	1.24795697674419	2.59435175879397	1.05580590445044	6.91676913079166e-07	1.23234874928801e-05
GPC3	16.6532081395349	63.7631371859297	1.93692248204707	1.9895986991735e-06	2.85226960044324e-05
IGF1	0.846013953488372	1.96764271356784	1.2177149151922	6.38456026169568e-06	7.57007038824725e-05
MEDAG	8.43782441860465	17.5215743718593	1.05418943955925	1.97138651143708e-07	4.48116176439324e-06
TNNC2	4.09123720930233	9.58939396984925	1.22890245585179	2.06790231703116e-05	0.000202790412997938
LINC02688	4.89490639534884	1.9954256281407	-1.29458476271447	0.00426181739184133	0.017496982813621
CCL7	1.14874127906977	3.12367236180905	1.44318922988007	0.000228067396703528	0.0015439862939423
LINC02864	0.725703488372093	1.48886884422111	1.03676456119457	0.000120113831263321	0.000901019301436477
TMSB15A	1.29809011627907	2.63947688442211	1.02386148958018	9.52815210253309e-08	2.45239976423659e-06
HCAR1	1.66804534883721	3.76216331658291	1.17340396642757	7.5139718234664e-05	0.000605534060874422
GFPT2	4.77419186046512	9.90996030150754	1.05362273292932	7.87949791843187e-11	1.35901031108624e-08
NTS	15.5027075581395	45.6341492462312	1.55759363041841	0.0024132236991037	0.011027924743514
AL133373.2	2.16880813953488	0.846220603015075	-1.35779671606098	3.05254982527225e-05	0.000282931626464292
MAP3K4-AS1	2.06281569767442	4.68459346733668	1.18330892576533	2.04998793871934e-14	4.89947117353922e-11
BAALC	0.379489534883721	1.54796030150754	2.02823646670925	4.27832497091106e-05	0.000378510717944696
MEOX2	2.33317674418605	5.55226030150754	1.25077960669435	5.14655513096244e-08	1.55138499713516e-06
LGSN	0.634363953488372	1.83347989949749	1.53120174970895	3.1752687151391e-06	4.19938700429068e-05
DCLK1	1.10107209302326	2.97759095477387	1.43523664506329	1.91490244330722e-09	1.40510166125131e-07
FCN1	1.13631046511628	2.27304874371859	1.00027155708216	4.63905205458014e-08	1.43459040430916e-06
F2	0.600164534883721	3.46375376884422	2.52890640110951	0.00176122004209565	0.00852226779344254
NPY1R	0.937103488372093	2.34878291457286	1.32563309411594	1.50546021503743e-05	0.000155279589380864
AL133373.3	1.60760465116279	0.753557286432161	-1.09312355984725	0.00101391148477836	0.00542807652490943
AC005006.1	0.804184302325581	2.44236683417085	1.60268182376086	0.00490401627059995	0.0196465977507512
POMC	1.50094011627907	3.17966834170854	1.08300987347917	1.35542287739991e-09	1.08308879701931e-07
WNT10B	0.620587790697674	1.82967939698492	1.5598836574263	3.54311128233691e-06	4.59864732890972e-05
APOH	2.25965465116279	20.5986145728643	3.1883731036985	0.0116885690741879	0.0388844224718957
LAMA1	0.527982558139535	3.09550100502513	2.55161075151374	0.00180465740033123	0.008688365083199
TNN	1.25539186046512	2.56585728643216	1.03130316951286	3.79682237658576e-08	1.24550663451529e-06
IGF2	12.4301372093023	35.8088216080402	1.52647282184377	9.91581227333086e-07	1.64574939814311e-05
FKBP10	58.3980354651163	136.892307035176	1.22904963129098	1.52265210205875e-05	0.000156859419134501
GRP	1.76265872093023	4.39792462311558	1.31906970503502	0.00124851279610962	0.00645404036207258
AC080038.1	1.05405348837209	2.2343743718593	1.08392285222123	8.02222795711992e-09	3.68713938798396e-07
C1QTNF4	0.771187209302326	1.63597336683417	1.08499623308121	1.83766878581518e-06	2.67340859014678e-05
PTGIS	16.241125	32.6534231155779	1.00758267049858	3.43005940714397e-07	6.98965596012917e-06
MXRA8	59.0972005813953	127.682316582915	1.111397035153	4.44471027819876e-12	1.51755108069929e-09
SALL4	3.84646918604651	8.10007487437186	1.07440049284459	2.42784217390373e-07	5.28877598560018e-06
COMP	21.1501151162791	43.7028105527638	1.04706054755665	1.61107103722581e-07	3.79088867127817e-06
CST1	161.248619186047	322.718894472362	1.00099124046329	0.00734341732525696	0.0270130544968225
PTCH2	2.28742209302326	5.02637638190955	1.13579609854055	7.43630602171635e-07	1.29728258335052e-05
CPE	18.6026755813953	49.8620497487437	1.4224320550521	1.8729896157988e-08	7.08939282179048e-07
CA9	87.1060924418605	24.4173768844221	-1.83486540597325	9.45565506276128e-06	0.000105885615261042
PRAME	6.72369709302326	15.241548241206	1.18068282289539	0.00405225477631383	0.01682766956015
TF	0.653837790697674	2.89430603015075	2.1462128037301	0.000327594864923956	0.00208554361487417
RNF182	0.736242441860465	2.19112311557789	1.57341772557974	2.75169566391947e-08	9.54145039798943e-07
RAB39A	0.985070930232558	2.10292914572864	1.0941007270012	1.28321778495681e-06	2.01390558558419e-05
AL161785.1	0.80293488372093	2.13100301507538	1.40817773617883	1.81540931249527e-10	2.59588015367913e-08
EPYC	1.05695639534884	2.69795929648241	1.3519527231478	0.000374804732026664	0.00232584687196072
MOXD1	6.62791686046512	13.9084286432161	1.06933202436638	3.63461249602689e-09	2.11871313792787e-07
NOG	0.659911046511628	1.56174170854271	1.24281239758956	3.59244239701726e-08	1.19276762979825e-06
ISLR	67.9670104651163	136.614880904523	1.00720806684723	6.66750235956342e-10	6.56160673385271e-08
SCT	3.45401802325581	7.00684422110553	1.02048921108057	7.37194030344417e-06	8.54695504342488e-05
MYOC	2.35859127906977	4.93246783919598	1.06438420906518	0.00145362242927027	0.00728917151106771
AGTR1	1.33449651162791	2.78956733668342	1.06374584238701	1.31709317333887e-09	1.06449124589175e-07
MUC5AC	267.88084127907	93.7254869346734	-1.51507808302993	0.00105668174414255	0.00562823482314704
APOC3	6.27381569767442	22.8573331658291	1.8652420360959	0.00202903051381431	0.00959730859375556
AC239859.5	1.70501860465116	4.5130959798995	1.40432997904554	2.71560201467947e-09	1.7853439402426e-07
FABP4	6.53894709302326	18.2436638190955	1.48026523510303	8.05313425554122e-07	1.38325396401647e-05
SERPINF2	4.70688953488372	11.0078979899497	1.22569310558291	2.63401126523418e-10	3.44274330564319e-08
SLC29A4	5.35653953488372	12.9993015075377	1.27906091703138	0.00170327953472491	0.00829332555760994
IL6	6.31627848837209	13.462548241206	1.09180482750775	0.000189792843657466	0.00132688436038003
AC025884.1	0.572873255813954	1.46441658291457	1.35403812254052	9.32379549159447e-05	0.000727212580766319
MAGEA8	0.433686627906977	1.55689195979899	1.84394396675411	0.0115675907282908	0.0385844466941278
MORN3	0.978013953488372	2.13617889447236	1.1271055170883	6.56263093921172e-07	1.17929984546737e-05
F7	0.711695930232558	2.43594221105528	1.77514701676599	5.54739155329038e-06	6.71380707609249e-05
MGP	105.520209302326	248.022449748744	1.23295138071351	5.47463974852856e-09	2.80093954106675e-07
PTPRN	0.747702325581395	1.89690150753769	1.34310884652714	0.000579588006303964	0.00338921734097286
SNORD114-3	0.759553488372093	1.60860904522613	1.08259026829582	2.70779073185373e-06	3.68903411595382e-05
PDE6B	0.655006976744186	1.5131040201005	1.20792899214418	8.76394448527407e-11	1.45169100236272e-08
GAP43	0.952001744186047	2.55824522613065	1.42611844165671	4.15721756690203e-08	1.31973908717782e-06
IGFBP1	2.20396220930233	6.36514623115578	1.53009417194505	0.00517732912857239	0.0204864513531258
SCG2	4.69847790697674	9.62575628140704	1.03470643062168	0.000177730498877582	0.00125355448828919
KCNF1	1.27360523255814	2.93012361809045	1.20204336308846	0.00193995695242013	0.00924657544558085
HAGLR	2.45335755813954	5.78083567839196	1.23652055298293	2.26015762417667e-13	2.10069094735976e-10
MCEMP1	0.842599418604651	1.832091959799	1.12057309415956	0.000189792347896649	0.00132688436038003
PRRG3	1.52629651162791	4.56717688442211	1.58126740575916	0.000261544853914305	0.00173224428350981
TTC25	0.663548837209302	1.61924824120603	1.28704962005371	2.95529509068707e-06	3.95220518522739e-05
CCL21	76.3245941860465	180.304674371859	1.24021688007985	0.000125992857908517	0.000935579455308251
GPT	9.05687441860465	4.49049547738693	-1.0121386140249	2.69031553378449e-05	0.000253857748901379
XKR7	0.471731976744186	1.9610959798995	2.0556208420171	0.0040873620523489	0.01694290563325
CDH2	1.10633023255814	2.56215778894472	1.21157724074432	3.12955488152986e-10	3.84983107429571e-08
SRPX	10.2419546511628	21.190656281407	1.04893719281168	2.62012087566579e-08	9.24781060124234e-07
CRTAC1	0.685091860465116	1.70148140703518	1.312422036558	7.04115532708795e-06	8.23491378143982e-05
MFAP2	12.1257773255814	25.2757396984925	1.0596760789008	5.4659552896846e-14	9.14454319964234e-11
LINC02544	0.714570348837209	1.85728341708543	1.37804602843222	8.81036021876388e-08	2.30308322593625e-06
DLL3	0.593306395348837	3.50193417085427	2.56130272528724	0.00677712880361838	0.025334696575073
CCDC8	3.00349127906977	9.32747788944724	1.63484656030911	1.08827577806966e-12	5.87317863455013e-10
COL8A1	16.208986627907	34.2362155778894	1.07872933950934	3.33144922441653e-10	4.06825879740792e-08
HP	0.856904651162791	2.48253266331658	1.53460611186108	5.95937335854789e-08	1.71897097049149e-06
APOA1	38.9388837209302	145.569909045226	1.90242873353768	0.00076334773143897	0.00427117309263343
SFRP1	7.97466918604651	17.5574603015075	1.13858759537589	1.03148108272143e-06	1.69017419333296e-05
DLX5	1.43066802325581	3.02980703517588	1.08253696971709	1.1778095360024e-06	1.88742849974331e-05
AC002091.1	1.23745697674419	2.57483417085427	1.05710115302318	2.09351048144566e-09	1.48408603197398e-07
APOB	5.2264976744186	11.7132743718593	1.1642280167533	0.000278826887894448	0.00182645804012299
PAH	0.43830988372093	1.71563266331658	1.96871757173673	0.0106211491633703	0.0360356571695772
SMTNL2	1.66527034883721	3.99121105527638	1.26107015950361	3.05418770407621e-09	1.90658807049235e-07
OMD	5.06791046511628	10.9219467336683	1.10776708422656	3.32597345904826e-08	1.11510298161253e-06
GDNF	0.636570930232558	1.55486180904523	1.28839318290013	0.0113465941652513	0.0380113176581206
CYTL1	2.1349511627907	4.55143216080402	1.0921175090015	5.44537766397545e-11	1.02360863278999e-08
MPZ	2.01857790697674	8.8559135678392	2.1333018730568	4.01749477372922e-05	0.000359042134425694
DPYSL4	0.947139534883721	2.08064623115578	1.13538279908682	5.55449684898026e-08	1.63891944062504e-06
CCN5	0.65858023255814	1.48173015075377	1.16985161644081	0.000123282396962709	0.00091790962348585
GREB1	0.94761511627907	1.95835527638191	1.04726939857955	1.0996313587256e-06	1.78610025548343e-05
HS3ST2	2.32199825581395	4.71171909547739	1.02088664224249	8.65962028284719e-06	9.80876420663734e-05
RNU6-1189P	0.881363953488372	1.7970256281407	1.02780118508438	0.000306117228349249	0.00196898932344596
PEG10	10.7186587209302	37.581567839196	1.80990086931568	6.0289972765871e-06	7.20980160381002e-05
SNCAIP	2.1681761627907	4.92116884422111	1.18251903645392	3.32597960445099e-08	1.11510298161253e-06
AP002784.1	0.860825	2.26783366834171	1.3975229491164	5.21452190602379e-05	0.00044692085803165
CST4	1.84866627906977	8.10696783919598	2.13267760665157	2.4028211049304e-06	3.32499562328251e-05
GALNT16	0.855885465116279	1.84749447236181	1.11008039517009	2.46431088593567e-08	8.79060151848694e-07
GTSF1	4.71973139534884	11.256251758794	1.25394983974014	4.91247737815667e-07	9.29703015119469e-06
TUBB4A	0.86021511627907	2.05125226130653	1.25373553554478	1.05787113219567e-05	0.000116436672355597
SCGN	2.65956976744186	11.7501884422111	2.14341910580597	0.00647986946182714	0.0244658578416538
CLDN6	11.2689854651163	39.3203874371859	1.80291990007218	0.00569249425279287	0.022081017586187
PIANP	0.732365697674419	1.57760201005025	1.10709716968123	2.07238607473908e-05	0.000203110832046777
DPEP3	0.524579069767442	4.39808492462312	3.06764331048617	0.000427178373680785	0.00261209583029223
MUC6	220.911062790698	105.148454271357	-1.07103802585461	0.00462144152183118	0.0187480109449007
SSC4D	1.06115639534884	2.18605728643216	1.042693908658	0.00156489864461312	0.00773206962040932
RGS4	3.5629261627907	7.23023969849246	1.02098089078941	3.2496320987348e-09	1.9769580004303e-07
LINC02365	0.895333720930233	2.20415477386935	1.2997281036838	0.00119192530900575	0.00620632132575979
THBS4	15.6443110465116	41.6867150753769	1.41394956614468	4.13346486243948e-07	8.06917936389877e-06
CTHRC1	46.9138726744186	97.4492613065327	1.05463665127802	8.29262564604676e-13	4.78398713994353e-10
NEFH	0.62224011627907	3.23471306532663	2.3780944292784	1.04921933619009e-10	1.68783072062117e-08
CGB5	2.27346860465116	7.64495025125628	1.7496120320276	0.00209163411860856	0.00983503058019146
ADIPOQ	0.629225	1.60606381909548	1.35188132409139	0.00597979561828938	0.0229717521685376
RNA5SP284	0.676497674418605	1.421491959799	1.07124905910777	0.0129557181375559	0.0422430645958508
FGB	4.29142151162791	11.4725783919598	1.41866214727332	0.0117558160975116	0.0390770521182931
SNAP25	2.867875	7.27939698492462	1.34383680083077	0.000890426384509049	0.00485080866585359
CYP1B1	9.28990639534884	19.3103829145729	1.05564080717605	6.89954657486574e-07	1.2305907696962e-05
COL2A1	0.647559302325581	10.0113391959799	3.95047884487932	0.0117824948364194	0.0391113370264477
NPPC	0.66501976744186	1.40025577889447	1.07422125245344	0.000424926403632602	0.00260212984362131
CTSG	1.86881860465116	4.30420050251256	1.20361874263805	0.00191084862409369	0.00912864005742074
PDGFRL	3.61075	7.72608291457286	1.09743862546142	1.80361818182534e-09	1.35311803506448e-07
AMIGO2	9.80027093023256	20.8732974874372	1.09076499175202	1.48630591205738e-10	2.21457099525649e-08
ADH1B	4.2083761627907	9.13588743718593	1.11828121074497	0.00485828705119462	0.0195007539267001
MPO	0.135327906976744	6.72693718592965	5.63541850278099	6.78743780610836e-11	1.22100897307734e-08
CILP	5.29140174418605	12.4553608040201	1.23504495170136	3.42046515706943e-06	4.46368034928015e-05
IGFBP6	24.2060773255814	49.2505567839196	1.02477072971195	1.42150913922451e-10	2.14250881975009e-08
ECEL1	2.35955813953488	5.33822864321608	1.17784437935993	6.35543515523814e-06	7.54089100616083e-05
COL26A1	0.403772674418605	1.64458442211055	2.02610788476678	2.2890869255064e-05	0.000220474520804387
GLYATL2	0.481477906976744	3.74210100502513	2.95830699423707	0.000796464438526371	0.00442098542022103
HLA-G	2.81394011627907	6.12426884422111	1.12194598913217	0.00260868248433458	0.0117700264193413
HOXD13	1.24905523255814	2.99819045226131	1.26325475608808	0.00361564354700251	0.0153410389402364
ITGBL1	3.32528837209302	7.0199351758794	1.07797825043465	3.9784301456219e-07	7.82128511589358e-06
STMN2	1.6678976744186	5.05117989949749	1.59858964265517	1.75486494254428e-06	2.58293350534224e-05
